"run","item","importance","rank"
"withheld_202001_forest_FALSE","Q417_Q424R7",0.000390657764143903,147
"withheld_202001_forest_FALSE","Q99R2",0.00038483029243585,148
"withheld_202001_forest_FALSE","Q225R8",0.000381965870305626,149
"withheld_202001_forest_FALSE","Q62R4",0.000380634165456555,150
"withheld_202001_forest_FALSE","Q779",0.000376571491811105,151
"withheld_202001_forest_FALSE","Q352",0.000374925945562146,152
"withheld_202001_forest_FALSE","Q796",0.000374855220364719,153
"withheld_202001_forest_FALSE","Q487_Q489R2",0.00037359431837018,154
"withheld_202001_forest_FALSE","Q417_Q424R6",0.000372615921387039,155
"withheld_202001_forest_FALSE","Q693_Q700R1",0.000366641600822726,156
"withheld_202001_forest_FALSE","Q520",0.00036645149035951,157
"withheld_202001_forest_FALSE","Q348",0.000364109847624177,158
"withheld_202001_forest_FALSE","Q715_718R3",0.000361627876578513,159
"withheld_202001_forest_FALSE","Q330",0.000361596724152873,160
"withheld_202001_forest_FALSE","Q99R4",0.0003608734937855,161
"withheld_202001_forest_FALSE","Q629",0.000359551281132173,162
"withheld_202001_forest_FALSE","Q693_Q700R6",0.000359349367324539,163
"withheld_202001_forest_FALSE","Q225R4",0.000358091377663898,164
"withheld_202001_forest_FALSE","Q117R3",0.00035598446648207,165
"withheld_202001_forest_FALSE","Q110",0.000355904980916754,166
"withheld_202001_forest_FALSE","Q33R5",0.000353698875125657,167
"withheld_202001_forest_FALSE","Q701_Q705R2",0.000353439263019554,168
"withheld_202001_forest_FALSE","Q208R2",0.000350136931274513,169
"withheld_202001_forest_FALSE","Q749",0.000345707253540059,170
"withheld_202001_forest_FALSE","Q162R8",0.000344237831677711,171
"withheld_202001_forest_FALSE","Q401_Q404R2",0.000343639561593933,172
"withheld_202001_forest_FALSE","Q265",0.000342631216657888,173
"withheld_202001_forest_FALSE","Q187R4",0.000340881457324121,174
"withheld_202001_forest_FALSE","Q659",0.000340215852840161,175
"withheld_202001_forest_FALSE","Q131R11",0.000340205009157833,176
"withheld_202001_forest_FALSE","Q693_Q700R3",0.000340150576379927,177
"withheld_202001_forest_FALSE","Q192",0.000340009668435583,178
"withheld_202001_forest_FALSE","Q727_Q731R3",0.000339941819397002,179
"withheld_202001_forest_FALSE","Q472_Q474R3",0.000336003163878617,180
"withheld_202001_forest_FALSE","Q801",0.000335862217540556,181
"withheld_202001_forest_FALSE","Q162R6",0.000333714905827636,182
"withheld_202001_forest_FALSE","Q349",0.000333201438955347,183
"withheld_202001_forest_FALSE","Q504R5",0.000332363171762424,184
"withheld_202001_forest_FALSE","Q31",0.000332158501154647,185
"withheld_202001_forest_FALSE","Q417_Q424R8",0.000327894703539808,186
"withheld_202001_forest_FALSE","Q782",0.000326612875219776,187
"withheld_202001_forest_FALSE","Q597_Q602R6",0.00032414837515335,188
"withheld_202001_forest_FALSE","Q811",0.000324063680773899,189
"withheld_202001_forest_FALSE","Q203",0.000321938009127818,190
"withheld_202001_forest_FALSE","Q560R2",0.000321433831880565,191
"withheld_202001_forest_FALSE","Q560R6",0.000319634685002596,192
"withheld_202001_forest_FALSE","Q633",0.000318795087034951,193
"withheld_202001_forest_FALSE","Q171",0.000318739754139716,194
"withheld_202001_forest_FALSE","Q332",0.000318245860648171,195
"withheld_202001_forest_FALSE","Q662",0.000317554065186525,196
"withheld_202001_forest_FALSE","Q208R4",0.000315885459392081,197
"withheld_202001_forest_FALSE","Q519",0.000315006590054704,198
"withheld_202001_forest_FALSE","Q147",0.000314695506567902,199
"withheld_202001_forest_FALSE","Q257AR3",0.000314188278232225,200
"withheld_202001_forest_FALSE","Q646_Q651R6",0.000313852772102777,201
"withheld_202001_forest_FALSE","Q333",0.000312466313238805,202
"withheld_202001_forest_FALSE","Q456_Q461R6",0.000311956617813927,203
"withheld_202001_forest_FALSE","Q806",0.000311850987035033,204
"withheld_202001_forest_FALSE","Q509_Q511R2",0.000310620658741027,205
"withheld_202001_forest_FALSE","Q408",0.000309670537230924,206
"withheld_202001_forest_FALSE","Q491",0.000309645435277208,207
"withheld_202001_forest_FALSE","Q727_Q731R5",0.000309594919090852,208
"withheld_202001_forest_FALSE","Q159R1",0.000308176370765877,209
"withheld_202001_forest_FALSE","Q316R1",0.000306072480895653,210
"withheld_202001_forest_FALSE","Q813",0.000303729580513827,211
"withheld_202001_forest_FALSE","Q347",0.000300998586902884,212
"withheld_202001_forest_FALSE","Q563_Q572R4",0.000298492898342483,213
"withheld_202001_forest_FALSE","Q308R4",0.000298372118861027,214
"withheld_202001_forest_FALSE","Q540R1",0.000297541211192553,215
"withheld_202001_forest_FALSE","Q343R2",0.000296186538049745,216
"withheld_202001_forest_FALSE","Q39",0.000296137640450998,217
"withheld_202001_forest_FALSE","Q111R2",0.000295141161179262,218
"withheld_202001_forest_FALSE","Q273R5",0.00029373277529878,219
"withheld_202001_forest_FALSE","Q207",0.00029328315537879,220
"withheld_202001_forest_FALSE","Q471",0.000292925366645915,221
"withheld_202001_forest_FALSE","Q701_Q705R5",0.000291445200092212,222
"withheld_202001_forest_FALSE","Q380",0.000290250394006623,223
"withheld_202001_forest_FALSE","Q257CR3",0.0002897509557967,224
"withheld_202001_forest_FALSE","Q41",0.00028830728895664,225
"withheld_202001_forest_FALSE","Q411_Q416R2",0.000285927260161782,226
"withheld_202001_forest_FALSE","Q777",0.000283481186237451,227
"withheld_202001_forest_FALSE","Q62R2",0.000283155318557349,228
"withheld_202001_forest_FALSE","Q673",0.000282419314055363,229
"withheld_202001_forest_FALSE","Q478_Q483R3",0.000282359860188327,230
"withheld_202001_forest_FALSE","Q709_712R4",0.000282211208888533,231
"withheld_202001_forest_FALSE","Q117R7",0.000281843136431459,232
"withheld_202001_forest_FALSE","Q560R8",0.000281410489757787,233
"withheld_202001_forest_FALSE","Q512",0.000280131485339263,234
"withheld_202001_forest_FALSE","Q706_Q708R3",0.000279400800625621,235
"withheld_202001_forest_FALSE","Q261",0.000278806907689302,236
"withheld_202001_forest_FALSE","Q504R1",0.000276843416033711,237
"withheld_202001_forest_FALSE","Q619_Q626R1",0.000276584269336134,238
"withheld_202001_forest_FALSE","Q243R4",0.00027510218496762,239
"withheld_202001_forest_FALSE","Q727_Q731R4",0.00027471330632583,240
"withheld_202001_forest_FALSE","Q257AR4",0.000274448195199763,241
"withheld_202001_forest_FALSE","Q205",0.000273897623732758,242
"withheld_202001_forest_FALSE","Q111R4",0.000273638602460872,243
"withheld_202001_forest_FALSE","Q213R1",0.000269630532997366,244
"withheld_202001_forest_FALSE","Q417_Q424R4",0.000269350555629717,245
"withheld_202001_forest_FALSE","Q178R2",0.000268714065244474,246
"withheld_202001_forest_FALSE","Q591_Q596R5",0.000267816172972349,247
"withheld_202001_forest_FALSE","Q490",0.000267657033936792,248
"withheld_202001_forest_FALSE","Q518",0.000266873817977985,249
"withheld_202001_forest_FALSE","Q99R6",0.000265973917208798,250
"withheld_202001_forest_FALSE","Q715_718R2",0.000265613827810362,251
"withheld_202001_forest_FALSE","Q221R3",0.00026435687252024,252
"withheld_202001_forest_FALSE","Q225R2",0.000264239653631793,253
"withheld_202001_forest_FALSE","Q429_Q440R2",0.000263742793216987,254
"withheld_202001_forest_FALSE","Q504R7",0.000263475359915933,255
"withheld_202001_forest_FALSE","Q493",0.000262528828915919,256
"withheld_202001_forest_FALSE","Q487_Q489R3",0.000260882684828203,257
"withheld_202001_forest_FALSE","Q331",0.00026077621928671,258
"withheld_202001_forest_FALSE","Q386_Q390R5",0.000258494737367327,259
"withheld_202001_forest_FALSE","Q377",0.000258454544450345,260
"withheld_202001_forest_FALSE","Q206",0.000258265814152038,261
"withheld_202001_forest_FALSE","Q257BR2",0.000256134276478073,262
"withheld_202001_forest_FALSE","Q117R5",0.000256006682768764,263
"withheld_202001_forest_FALSE","Q271",0.000255722225122072,264
"withheld_202001_forest_FALSE","Q162R1",0.000253423816357294,265
"withheld_202001_forest_FALSE","Q639",0.000253331734229789,266
"withheld_202001_forest_FALSE","S13",0.000253186710135025,267
"withheld_202001_forest_FALSE","Q417_Q424R5",0.000252271211753114,268
"withheld_202001_forest_FALSE","Q395",0.000251831999946343,269
"withheld_202001_forest_FALSE","Q478_Q483R2",0.000251451094203918,270
"withheld_202001_forest_FALSE","Q809",0.000251447749982746,271
"withheld_202001_forest_FALSE","Q788",0.0002510080747733,272
"withheld_202001_forest_FALSE","Q62R5",0.000249918983292876,273
"withheld_202001_forest_FALSE","Q248",0.000248896839901087,274
"withheld_202001_forest_FALSE","Q59",0.000247961576014905,275
"withheld_202001_forest_FALSE","Q517",0.000246805461096444,276
"withheld_202001_forest_FALSE","Q239R3",0.000246511476559587,277
"withheld_202001_forest_FALSE","Q591_Q596R3",0.000244778358841265,278
"withheld_202001_forest_FALSE","Q99R8",0.000244686179913674,279
"withheld_202001_forest_FALSE","Q550",0.000244237539059912,280
"withheld_202001_forest_FALSE","Q693_Q700R8",0.000244132779881072,281
"withheld_202001_forest_FALSE","Q616_Q618R3",0.000241641409166404,282
"withheld_202001_forest_FALSE","Q208R3",0.000240310978397151,283
"withheld_202001_forest_FALSE","Q547R7",0.000239958739593703,284
"withheld_202001_forest_FALSE","Q316R6",0.000238982971475574,285
"withheld_202001_forest_FALSE","Q239R2",0.000237504894145858,286
"withheld_202001_forest_FALSE","Q676_Q678R1",0.000237107977450975,287
"withheld_202001_forest_FALSE","Q798",0.000236179053049756,288
"withheld_202001_forest_FALSE","Q45",0.000235841562871901,289
"withheld_202001_forest_FALSE","Q693_Q700R7",0.000235789282035759,290
"withheld_202001_forest_FALSE","Q57",0.00023459818202357,291
"withheld_202001_forest_FALSE","Q221R1",0.000234103469039789,292
"withheld_202001_forest_FALSE","Q805",0.000233504212405562,293
"withheld_202001_forest_FALSE","Q429_Q440R11",0.000233318723976275,294
"withheld_202001_forest_FALSE","Q701_Q705R4",0.000232105626945288,295
"withheld_202001_forest_FALSE","Q411_Q416R3",0.000230005383703124,296
"withheld_202001_forest_FALSE","Q429_Q440R6",0.000227247977725975,297
"withheld_202001_forest_FALSE","Q117R4",0.00022702844719883,298
"withheld_202001_forest_FALSE","NEWQ67",0.000226867609674219,299
"withheld_202001_forest_FALSE","Q152",0.000226078480256548,300
"withheld_202001_forest_FALSE","Q411_Q416R1",0.000225848799095719,301
"withheld_202001_forest_FALSE","Q810",0.000225145875151046,302
"withheld_202001_forest_FALSE","Q99R7",0.00022346682402356,303
"withheld_202001_forest_FALSE","Q750",0.000222085179556239,304
"withheld_202001_forest_FALSE","Q359R3",0.000221779837958238,305
"withheld_202001_forest_FALSE","Q225R1",0.000221596979408553,306
"withheld_202001_forest_FALSE","Q715_718R1",0.000220589978535988,307
"withheld_202001_forest_FALSE","Q131R4",0.000220276360583984,308
"withheld_202001_forest_FALSE","Q350",0.000219937659620485,309
"withheld_202001_forest_FALSE","Q77R1",0.000219499526720011,310
"withheld_202001_forest_FALSE","Q287R4",0.000219418106781085,311
"withheld_202001_forest_FALSE","Q111R3",0.00021918431728204,312
"withheld_202001_forest_FALSE","Q372",0.000218697369370309,313
"withheld_202001_forest_FALSE","Q754_Q762R9",0.000218655052481675,314
"withheld_202001_forest_FALSE","Q33R2",0.000217315294231932,315
"withheld_202001_forest_FALSE","Q62R1",0.000216921829079174,316
"withheld_202001_forest_FALSE","Q411_Q416R4",0.000216859483960152,317
"withheld_202001_forest_FALSE","Q561",0.000215804163232335,318
"withheld_202001_forest_FALSE","Q396_Q398R1",0.000214147631162953,319
"withheld_202001_forest_FALSE","Q742",0.000213768058964417,320
"withheld_202001_forest_FALSE","Q748",0.000212779982170534,321
"withheld_202001_forest_FALSE","Q257CR1",0.000212742776348943,322
"withheld_202001_forest_FALSE","Q521_Q528R4",0.000210816874091885,323
"withheld_202001_forest_FALSE","Q99R10",0.000210718514446332,324
"withheld_202001_forest_FALSE","Q381_Q383R1",0.000209862048511426,325
"withheld_202001_forest_FALSE","Q410",0.000209360852536622,326
"withheld_202001_forest_FALSE","Q316R2",0.000207644369788388,327
"withheld_202001_forest_FALSE","Q513_Q516R1",0.000205131135262818,328
"withheld_202001_forest_FALSE","Q159R2",0.000203789140218853,329
"withheld_202001_forest_FALSE","Q494_Q503R2",0.000203572474169104,330
"withheld_202001_forest_FALSE","Q257BR3",0.000203401035779169,331
"withheld_202001_forest_FALSE","Q551_Q559R3",0.000203083497226517,332
"withheld_202001_forest_FALSE","Q162R4",0.000202892754847544,333
"withheld_202001_forest_FALSE","Q273R1",0.000202588900299271,334
"withheld_202001_forest_FALSE","Q754_Q762R5",0.000202128966168629,335
"withheld_202001_forest_FALSE","Q478_Q483R4",0.000201579329238176,336
"withheld_202001_forest_FALSE","Q679_Q682R4",0.000201369634925077,337
"withheld_202001_forest_FALSE","Q803",0.000199983593527827,338
"withheld_202001_forest_FALSE","Q285",0.000199574897845163,339
"withheld_202001_forest_FALSE","Q98",0.000199088376415721,340
"withheld_202001_forest_FALSE","Q70R2",0.000198457582652853,341
"withheld_202001_forest_FALSE","Q154R4",0.000197725517267583,342
"withheld_202001_forest_FALSE","Q679_Q682R1",0.000195804489773656,343
"withheld_202001_forest_FALSE","Q117R12",0.000194657775353739,344
"withheld_202001_forest_FALSE","Q560R5",0.000192712245124559,345
"withheld_202001_forest_FALSE","Q604_Q605R1",0.000190412682807128,346
"withheld_202001_forest_FALSE","Q797",0.000189837321660263,347
"withheld_202001_forest_FALSE","Q111R5",0.000188681903748365,348
"withheld_202001_forest_FALSE","Q674R1",0.000188138725043151,349
"withheld_202001_forest_FALSE","Q257CR2",0.000187630785002906,350
"withheld_202001_forest_FALSE","Q521_Q528R3",0.000186678592320849,351
"withheld_202001_forest_FALSE","Q178R1",0.000186014209384528,352
"withheld_202001_forest_FALSE","Q264",0.000185574500882103,353
"withheld_202001_forest_FALSE","Q548R7",0.000183362624464854,354
"withheld_202001_forest_FALSE","Q273R3",0.000182119778249894,355
"withheld_202001_forest_FALSE","Q287R1",0.000182079690386873,356
"withheld_202001_forest_FALSE","Q478_Q483R5",0.000181237344676509,357
"withheld_202001_forest_FALSE","Q162R3",0.000179931239312458,358
"withheld_202001_forest_FALSE","Q154R3",0.000178700290421405,359
"withheld_202001_forest_FALSE","Q257AR1",0.000178406098646177,360
"withheld_202001_forest_FALSE","Q754_Q762R2",0.000175877183027825,361
"withheld_202001_forest_FALSE","Q111R1",0.0001755864262077,362
"withheld_202001_forest_FALSE","Q146",0.000175356735827433,363
"withheld_202001_forest_FALSE","Q551_Q559R2",0.000174135512458951,364
"withheld_202001_forest_FALSE","Q154R5",0.000174123826891618,365
"withheld_202001_forest_FALSE","Q217R4",0.00017309656110027,366
"withheld_202001_forest_FALSE","Q151",0.000173047175580049,367
"withheld_202001_forest_FALSE","Q386_Q390R3",0.000172867229915635,368
"withheld_202001_forest_FALSE","Q162R7",0.000172483110738361,369
"withheld_202001_forest_FALSE","Q713",0.000170242614981303,370
"withheld_202001_forest_FALSE","Q690",0.000170160117046326,371
"withheld_202001_forest_FALSE","Q820",0.000169818894086709,372
"withheld_202001_forest_FALSE","Q411_Q416R6",0.000168812081144896,373
"withheld_202001_forest_FALSE","Q117R1",0.000168482387578073,374
"withheld_202001_forest_FALSE","Q727_Q731R2",0.000168132147783269,375
"withheld_202001_forest_FALSE","Q225R5",0.00016751259368808,376
"withheld_202001_forest_FALSE","Q701_Q705R3",0.000167343791528073,377
"withheld_202001_forest_FALSE","Q560R3",0.000167041354123916,378
"withheld_202001_forest_FALSE","Q714",0.000166952083966738,379
"withheld_202001_forest_FALSE","Q287R2",0.0001667170442515,380
"withheld_202001_forest_FALSE","Q693_Q700R2",0.000166555387678721,381
"withheld_202001_forest_FALSE","Q812",0.000166443567285184,382
"withheld_202001_forest_FALSE","S3B",0.000165507958979052,383
"withheld_202001_forest_FALSE","Q417_Q424R1",0.000164287700585549,384
"withheld_202001_forest_FALSE","Q754_Q762R4",0.000163676115853178,385
"withheld_202001_forest_FALSE","Q727_Q731R1",0.000163628361110297,386
"withheld_202001_forest_FALSE","Q381_Q383R3",0.000163565392488931,387
"withheld_202001_forest_FALSE","Q672",0.000162684534600972,388
"withheld_202001_forest_FALSE","Q287R7",0.000162276098828497,389
"withheld_202001_forest_FALSE","Q751",0.00016213344349525,390
"withheld_202001_forest_FALSE","Q687",0.000161949429343782,391
"withheld_202001_forest_FALSE","Q335",0.000161159674607554,392
"withheld_202001_forest_FALSE","Q646_Q651R8",0.000160623553363746,393
"withheld_202001_forest_FALSE","Q597_Q602R2",0.000159070255924136,394
"withheld_202001_forest_FALSE","Q463",0.000158240085992623,395
"withheld_202001_forest_FALSE","Q386_Q390R4",0.000158034235404198,396
"withheld_202001_forest_FALSE","Q343R1",0.000157466210037364,397
"withheld_202001_forest_FALSE","Q549R7",0.000156869986600788,398
"withheld_202001_forest_FALSE","Q429_Q440R3",0.000156839596913615,399
"withheld_202001_forest_FALSE","Q604_Q605R2",0.000156302871506669,400
"withheld_202001_forest_FALSE","Q616_Q618R2",0.000156278082374257,401
"withheld_202001_forest_FALSE","Q117R2",0.000156218768428837,402
"withheld_202001_forest_FALSE","Q316R5",0.000156057049458663,403
"withheld_202001_forest_FALSE","Q504R8",0.000155739956914491,404
"withheld_202001_forest_FALSE","Q159R3",0.000155721545806937,405
"withheld_202001_forest_FALSE","Q454",0.000155649728529028,406
"withheld_202001_forest_FALSE","Q67",0.000155567204861675,407
"withheld_202001_forest_FALSE","Q363",0.000155266203759499,408
"withheld_202001_forest_FALSE","Q243R2",0.000154726635013303,409
"withheld_202001_forest_FALSE","Q597_Q602R4",0.000154720554114169,410
"withheld_202001_forest_FALSE","Q178R4",0.000154005601023167,411
"withheld_202001_forest_FALSE","Q819",0.000153519917803095,412
"withheld_202001_forest_FALSE","Q117R8",0.000153423455836168,413
"withheld_202001_forest_FALSE","Q187R2",0.000153055001197057,414
"withheld_202001_forest_FALSE","Q816",0.000152698368881168,415
"withheld_202001_forest_FALSE","Q661",0.000152137068409621,416
"withheld_202001_forest_FALSE","Q282",0.000151857348560082,417
"withheld_202001_forest_FALSE","Q287R5",0.000151825302371674,418
"withheld_202001_forest_FALSE","Q239R4",0.00015148364635047,419
"withheld_202001_forest_FALSE","Q29",0.000151466061713349,420
"withheld_202001_forest_FALSE","Q162R2",0.000151158897079917,421
"withheld_202001_forest_FALSE","Q535_Q538R1",0.000150920908783805,422
"withheld_202001_forest_FALSE","Q364",0.000150127559190051,423
"withheld_202001_forest_FALSE","Q456_Q461R3",0.000149772464648336,424
"withheld_202001_forest_FALSE","Q429_Q440R8",0.000149694168689479,425
"withheld_202001_forest_FALSE","Q640_Q645R3",0.000149642607776969,426
"withheld_202001_forest_FALSE","Q225R7",0.000149595717906139,427
"withheld_202001_forest_FALSE","Q551_Q559R8",0.000149520035459686,428
"withheld_202001_forest_FALSE","Q754_Q762R7",0.000149123513652687,429
"withheld_202001_forest_FALSE","Q243R1",0.000148926901280863,430
"withheld_202001_forest_FALSE","Q351",0.000148839251679294,431
"withheld_202001_forest_FALSE","Q266",0.000148501415356494,432
"withheld_202001_forest_FALSE","Q225R9",0.000148333672932838,433
"withheld_202001_forest_FALSE","Q77R9",0.000148274752865036,434
"withheld_202001_forest_FALSE","Q562",0.000148152794497856,435
"withheld_202001_forest_FALSE","Q221R4",0.000148119073404466,436
"withheld_202001_forest_FALSE","Q425",0.000147786838720394,437
"withheld_202001_forest_FALSE","Q153",0.00014760877199071,438
"withheld_202001_forest_FALSE","Q551_Q559R1",0.000147583097374749,439
"withheld_202001_forest_FALSE","Q273R2",0.000147237163643159,440
"withheld_202001_forest_FALSE","Q77R3",0.000146871510078724,441
"withheld_202001_forest_FALSE","Q250R5",0.000146204135969812,442
"withheld_202001_forest_FALSE","Q257BR1",0.000145929392157445,443
"withheld_202001_forest_FALSE","Q148",0.000145398406065712,444
"withheld_202001_forest_FALSE","Q401_Q404R3",0.000145316590593316,445
"withheld_202001_forest_FALSE","Q359R4",0.000145031015729248,446
"withheld_202001_forest_FALSE","Q472_Q474R1",0.000144709633823974,447
"withheld_202001_forest_FALSE","Q399",0.000144698973499675,448
"withheld_202001_forest_FALSE","Q221R2",0.000144139511437522,449
"withheld_202001_forest_FALSE","Q521_Q528R7",0.000144021162401433,450
"withheld_202001_forest_FALSE","Q652_Q658R7",0.000143481409031332,451
"withheld_202001_forest_FALSE","Q491A",0.000143388005673695,452
"withheld_202001_forest_FALSE","Q429_Q440R10",0.000142261235094608,453
"withheld_202001_forest_FALSE","Q513_Q516R2",0.000142258305076958,454
"withheld_202001_forest_FALSE","Q720_Q722R1",0.000140778115301854,455
"withheld_202001_forest_FALSE","Q752",0.000140158977870198,456
"withheld_202001_forest_FALSE","Q591_Q596R6",0.000139424002132103,457
"withheld_202001_forest_FALSE","Q476",0.000139107972029212,458
"withheld_202001_forest_FALSE","Q785",0.000138629826962938,459
"withheld_202001_forest_FALSE","Q273R4",0.000138561481129161,460
"withheld_202001_forest_FALSE","Q396_Q398R3",0.000138472327849953,461
"withheld_202001_forest_FALSE","Q804",0.000137623553884385,462
"withheld_202001_forest_FALSE","Q679_Q682R2",0.000137029907829597,463
"withheld_202001_forest_FALSE","Q386_Q390R2",0.000134987004868401,464
"withheld_202001_forest_FALSE","Q660",0.000134737194668015,465
"withheld_202001_forest_FALSE","Q386_Q390R1",0.000134173658943276,466
"withheld_202001_forest_FALSE","Q250R2",0.000134162046307542,467
"withheld_202001_forest_FALSE","Q263",0.000133730212687324,468
"withheld_202001_forest_FALSE","Q456_Q461R1",0.000133674944668381,469
"withheld_202001_forest_FALSE","Q456_Q461R4",0.000133581540942211,470
"withheld_202001_forest_FALSE","Q187R3",0.000133473011184723,471
"withheld_202001_forest_FALSE","Q77R6",0.000133333259175614,472
"withheld_202001_forest_FALSE","Q99R3",0.000133233752852765,473
"withheld_202001_forest_FALSE","Q250R8",0.000133064071902436,474
"withheld_202001_forest_FALSE","Q401_Q404R1",0.000132527838815081,475
"withheld_202001_forest_FALSE","Q646_Q651R7",0.000132101804257242,476
"withheld_202001_forest_FALSE","Q719",0.000132023932996653,477
"withheld_202001_forest_FALSE","Q521_Q528R8",0.000131923171803754,478
"withheld_202001_forest_FALSE","Q441_Q452R2",0.000131865253952291,479
"withheld_202001_forest_FALSE","Q720_Q722R2",0.000131575003253199,480
"withheld_202001_forest_FALSE","Q193",0.000131551388465636,481
"withheld_202001_forest_FALSE","Q815",0.000131398234456421,482
"withheld_202001_forest_FALSE","Q62R3",0.000131308263206289,483
"withheld_202001_forest_FALSE","Q741",0.00013093775637005,484
"withheld_202001_forest_FALSE","Q78",0.000130269960098275,485
"withheld_202001_forest_FALSE","Q663_Q666R4",0.000130214640485936,486
"withheld_202001_forest_FALSE","Q574",0.000130084646198402,487
"withheld_202001_forest_FALSE","Q69",0.000129834446124774,488
"withheld_202001_forest_FALSE","Q709_712R3",0.000129717901949696,489
"withheld_202001_forest_FALSE","Q247",0.000129281090026623,490
"withheld_202001_forest_FALSE","Q286",0.000128834976852129,491
"withheld_202001_forest_FALSE","Q675",0.000128759394573927,492
"withheld_202001_forest_FALSE","S2_M",0.000127474455168072,493
"withheld_202001_forest_FALSE","Q545R7",0.000126991934141468,494
"withheld_202001_forest_FALSE","Q172R3",0.000126720778905273,495
"withheld_202001_forest_FALSE","Q182",0.000126600232266291,496
"withheld_202001_forest_FALSE","Q194",0.000126527145581009,497
"withheld_202001_forest_FALSE","Q541",0.000125939199430561,498
"withheld_202001_forest_FALSE","Q99R11",0.000125079004095587,499
"withheld_202001_forest_FALSE","Q551_Q559R9",0.000124860519903366,500
"withheld_202001_forest_FALSE","Q369",0.000124568088363759,501
"withheld_202001_forest_FALSE","Q484",0.000124079149846619,502
"withheld_202001_forest_FALSE","Q763_Q766R4",0.00012384827787341,503
"withheld_202001_forest_FALSE","Q249",0.000122645405154366,504
"withheld_202001_forest_FALSE","Q667_Q671R3",0.00012226007287118,505
"withheld_202001_forest_FALSE","Q239R1",0.000122132751375056,506
"withheld_202001_forest_FALSE","Q257BR4",0.000122009934995234,507
"withheld_202001_forest_FALSE","Q551_Q559R6",0.000121425869275909,508
"withheld_202001_forest_FALSE","Q131R12",0.000121425262877977,509
"withheld_202001_forest_FALSE","Q720_Q722R3",0.000121266607447019,510
"withheld_202001_forest_FALSE","Q763_Q766R3",0.000120779807611414,511
"withheld_202001_forest_FALSE","Q287R3",0.000119863124393281,512
"withheld_202001_forest_FALSE","Q640_Q645R5",0.000119701272574663,513
"withheld_202001_forest_FALSE","S11",0.000119655544612432,514
"withheld_202001_forest_FALSE","Q99R5",0.00011951357362912,515
"withheld_202001_forest_FALSE","Q411_Q416R5",0.000119423406682131,516
"withheld_202001_forest_FALSE","Q400",0.000119095511979834,517
"withheld_202001_forest_FALSE","Q406",0.000119027975651998,518
"withheld_202001_forest_FALSE","Q429_Q440R12",0.000118721725987538,519
"withheld_202001_forest_FALSE","Q535_Q538R4",0.000118512571506122,520
"withheld_202001_forest_FALSE","Q278",0.00011849578646205,521
"withheld_202001_forest_FALSE","Q70R3",0.000117960145017177,522
"withheld_202001_forest_FALSE","Q99R9",0.000117820112398722,523
"withheld_202001_forest_FALSE","Q529",0.000117733060693372,524
"withheld_202001_forest_FALSE","Q494_Q503R3",0.000117616143762101,525
"withheld_202001_forest_FALSE","Q754_Q762R3",0.000117592995377917,526
"withheld_202001_forest_FALSE","Q546R7",0.000117073368643032,527
"withheld_202001_forest_FALSE","Q99R1",0.000115035739040367,528
"withheld_202001_forest_FALSE","Q723_Q725R1",0.000114665305162575,529
"withheld_202001_forest_FALSE","Q30",0.000113910701173574,530
"withheld_202001_forest_FALSE","Q775",0.000113611639153634,531
"withheld_202001_forest_FALSE","Q531",0.000113570022139906,532
"withheld_202001_forest_FALSE","Q40",0.000113202706204934,533
"withheld_202001_forest_FALSE","Q456_Q461R5",0.000113193775779601,534
"withheld_202001_forest_FALSE","Q486",0.000112610480850099,535
"withheld_202001_forest_FALSE","Q175R1",0.000112586734817877,536
"withheld_202001_forest_FALSE","Q494_Q503R1",0.000112206525379497,537
"withheld_202001_forest_FALSE","Q339",0.000112188214300328,538
"withheld_202001_forest_FALSE","Q597_Q602R3",0.000112156696135106,539
"withheld_202001_forest_FALSE","Q84",0.000112118700029734,540
"withheld_202001_forest_FALSE","Q70R5",0.000111652424928319,541
"withheld_202001_forest_FALSE","Q616_Q618R1",0.000111618868607071,542
"withheld_202001_forest_FALSE","Q597_Q602R5",0.000111434850002539,543
"withheld_202001_forest_FALSE","Q505_Q508R1",0.000110774742262135,544
"withheld_202001_forest_FALSE","Q738_Q740R1",0.000109934718927363,545
"withheld_202001_forest_FALSE","Q646_Q651R11",0.000109614867532858,546
"withheld_202001_forest_FALSE","Q316R3",0.000109562847370465,547
"withheld_202001_forest_FALSE","Q453",0.000108926281973909,548
"withheld_202001_forest_FALSE","Q591_Q596R4",0.000108047618466523,549
"withheld_202001_forest_FALSE","Q494_Q503R4",0.000108013142876143,550
"withheld_202001_forest_FALSE","Q753",0.000107643222505987,551
"withheld_202001_forest_FALSE","Q70R1",0.000107243893289358,552
"withheld_202001_forest_FALSE","Q46",0.000106708870438863,553
"withheld_202001_forest_FALSE","Q688",0.000106631893636034,554
"withheld_202001_forest_FALSE","Q225R3",0.000104696160022269,555
"withheld_202001_forest_FALSE","Q767_Q771R3",0.000104363877769177,556
"withheld_202001_forest_FALSE","Q591_Q596R2",0.000104060629106716,557
"withheld_202001_forest_FALSE","S2_NATIVE",0.000103841025046882,558
"withheld_202001_forest_FALSE","Q150",0.00010234271174203,559
"withheld_202001_forest_FALSE","Q117R9",0.000101694316516089,560
"withheld_202001_forest_FALSE","Q663_Q666R1",0.000101063953554885,561
"withheld_202001_forest_FALSE","Q597_Q602R1",0.000100871977826732,562
